"st1_date","st1_term1","st1_hit1","st1_term2","st1_hit2","st1_term3","st1_hit3","st1_term4","st1_hit4","st1_term5","st1_hit5","st2_term1","st2_hit1","st2_term2","st2_hit2","st2_term3","st2_hit3","st2_term4","st2_hit4","st3_term2","st3_hit2","st3_term3","st3_hit3","st3_term4","st3_hit4","st4_term1","st4_hit1","st4_term2","st4_hit2","st4_term3","st4_hit3","st4_term4","st4_hit4","st5_term1","st5_hit1","st5_term2","st5_hit2","st5_term3","st5_hit3","st5_term4","st5_hit4","st6_term1","st6_hit1","st6_term2","st6_hit2","st6_term3","st6_hit3","st6_term4","st6_hit4","st7_term1","st7_hit1","st7_term2","st7_hit2","st7_term3","st7_hit3","st8_term1","st8_hit1","st8_term2","st8_hit2","st8_term3","st8_hit3","st8_term4","st8_hit4"
2014-08-31,"aedes",13,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",22,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",0,"new dengue virus",0,"DENV",0,"DHF",0,"disease",7,"pain",13,"rash",0,"headache",0,"nausea",11,"virus del dengue",0,"síntomas del dengue",9,"mosquitos",19,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",28,"náuseas",0,"vomitar",10,"vómitos",0,"fiebre",41
2014-09-07,"aedes",0,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",9,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",0,"new dengue virus",0,"DENV",0,"DHF",0,"disease",8,"pain",11,"rash",0,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",13,"mosquitos",0,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",44,"náuseas",0,"vomitar",10,"vómitos",0,"fiebre",36
2014-09-14,"aedes",9,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",10,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",12,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",28,"rash",0,"headache",0,"nausea",19,"virus del dengue",9,"síntomas del dengue",0,"mosquitos",7,"zancudo",0,"nuevo virus del dengue",0,"erupción",10,"dolor de cabeza",16,"náuseas",0,"vomitar",14,"vómitos",0,"fiebre",51
2014-09-21,"aedes",0,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",17,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",8,"new dengue virus",0,"DENV",0,"DHF",0,"disease",8,"pain",32,"rash",0,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",0,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",18,"náuseas",0,"vomitar",6,"vómitos",0,"fiebre",37
2014-09-28,"aedes",0,"aedes aegypti",0,"aegypti",9,"vomit",0,"mosquito",10,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",0,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",19,"rash",0,"headache",0,"nausea",0,"virus del dengue",10,"síntomas del dengue",0,"mosquitos",0,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",29,"náuseas",6,"vomitar",9,"vómitos",0,"fiebre",22
2014-10-05,"aedes",0,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",0,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",27,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",28,"rash",12,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",13,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",0,"náuseas",0,"vomitar",0,"vómitos",0,"fiebre",18
2014-10-12,"aedes",0,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",0,"dengue virus",9,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",0,"new dengue virus",0,"DENV",0,"DHF",0,"disease",11,"pain",21,"rash",0,"headache",0,"nausea",0,"virus del dengue",11,"síntomas del dengue",0,"mosquitos",0,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",0,"náuseas",0,"vomitar",0,"vómitos",0,"fiebre",15
2014-10-19,"aedes",0,"aedes aegypti",0,"aegypti",0,"vomit",13,"mosquito",12,"dengue virus",15,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",9,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",11,"rash",0,"headache",14,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",16,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",19,"náuseas",11,"vomitar",7,"vómitos",0,"fiebre",50
2014-10-26,"aedes",0,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",32,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",0,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",9,"rash",0,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",30,"zancudo",6,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",22,"náuseas",0,"vomitar",8,"vómitos",0,"fiebre",56
2014-11-02,"aedes",8,"aedes aegypti",0,"aegypti",12,"vomit",12,"mosquito",20,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",0,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",0,"rash",0,"headache",15,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",0,"zancudo",8,"nuevo virus del dengue",0,"erupción",15,"dolor de cabeza",34,"náuseas",0,"vomitar",11,"vómitos",6,"fiebre",37
2014-11-09,"aedes",0,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",21,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",10,"mosquitoes",0,"fever",39,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",0,"rash",0,"headache",0,"nausea",0,"virus del dengue",10,"síntomas del dengue",0,"mosquitos",10,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",0,"náuseas",0,"vomitar",7,"vómitos",0,"fiebre",42
2014-11-16,"aedes",0,"aedes aegypti",18,"aegypti",20,"vomit",0,"mosquito",0,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",9,"mosquitoes",0,"fever",0,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",21,"rash",0,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",8,"mosquitos",0,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",33,"náuseas",0,"vomitar",7,"vómitos",0,"fiebre",44
2014-11-23,"aedes",0,"aedes aegypti",6,"aegypti",0,"vomit",0,"mosquito",22,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",12,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",0,"rash",0,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",8,"mosquitos",10,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",44,"náuseas",0,"vomitar",13,"vómitos",0,"fiebre",22
2014-11-30,"aedes",0,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",0,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",13,"mosquitoes",0,"fever",0,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",10,"rash",0,"headache",10,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",0,"zancudo",20,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",0,"náuseas",0,"vomitar",10,"vómitos",9,"fiebre",58
2014-12-07,"aedes",0,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",20,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",9,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",21,"rash",0,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",14,"zancudo",0,"nuevo virus del dengue",0,"erupción",9,"dolor de cabeza",12,"náuseas",0,"vomitar",5,"vómitos",0,"fiebre",0
2014-12-14,"aedes",0,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",9,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",0,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",9,"rash",0,"headache",0,"nausea",6,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",14,"zancudo",0,"nuevo virus del dengue",0,"erupción",8,"dolor de cabeza",11,"náuseas",0,"vomitar",14,"vómitos",0,"fiebre",38
2014-12-21,"aedes",0,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",15,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",0,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",17,"rash",0,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",8,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",25,"náuseas",0,"vomitar",0,"vómitos",6,"fiebre",37
2014-12-28,"aedes",0,"aedes aegypti",24,"aegypti",0,"vomit",0,"mosquito",0,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",11,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",23,"rash",21,"headache",0,"nausea",0,"virus del dengue",15,"síntomas del dengue",0,"mosquitos",9,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",0,"náuseas",0,"vomitar",20,"vómitos",12,"fiebre",42
2015-01-04,"aedes",0,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",29,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",33,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",22,"rash",0,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",7,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",17,"náuseas",0,"vomitar",13,"vómitos",0,"fiebre",51
2015-01-11,"aedes",10,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",10,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",30,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",8,"rash",0,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",9,"mosquitos",0,"zancudo",7,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",24,"náuseas",0,"vomitar",0,"vómitos",0,"fiebre",43
2015-01-18,"aedes",0,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",0,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",12,"new dengue virus",0,"DENV",0,"DHF",0,"disease",14,"pain",16,"rash",0,"headache",0,"nausea",11,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",30,"zancudo",19,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",37,"náuseas",0,"vomitar",0,"vómitos",0,"fiebre",41
2015-01-25,"aedes",7,"aedes aegypti",0,"aegypti",0,"vomit",16,"mosquito",15,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",0,"new dengue virus",0,"DENV",0,"DHF",0,"disease",9,"pain",13,"rash",0,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",8,"mosquitos",12,"zancudo",0,"nuevo virus del dengue",0,"erupción",8,"dolor de cabeza",40,"náuseas",18,"vomitar",0,"vómitos",15,"fiebre",30
2015-02-01,"aedes",0,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",0,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",0,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",18,"rash",0,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",12,"zancudo",7,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",27,"náuseas",0,"vomitar",8,"vómitos",0,"fiebre",30
2015-02-08,"aedes",0,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",27,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",8,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",27,"rash",0,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",14,"zancudo",0,"nuevo virus del dengue",0,"erupción",9,"dolor de cabeza",36,"náuseas",15,"vomitar",8,"vómitos",0,"fiebre",35
2015-02-15,"aedes",0,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",14,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",0,"new dengue virus",0,"DENV",0,"DHF",0,"disease",6,"pain",10,"rash",10,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",39,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",23,"náuseas",0,"vomitar",18,"vómitos",35,"fiebre",40
2015-02-22,"aedes",10,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",12,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",7,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",9,"rash",0,"headache",0,"nausea",0,"virus del dengue",7,"síntomas del dengue",0,"mosquitos",10,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",37,"náuseas",0,"vomitar",0,"vómitos",12,"fiebre",53
2015-03-01,"aedes",0,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",15,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",10,"mosquitoes",0,"fever",0,"new dengue virus",0,"DENV",0,"DHF",0,"disease",6,"pain",11,"rash",0,"headache",13,"nausea",0,"virus del dengue",9,"síntomas del dengue",0,"mosquitos",13,"zancudo",0,"nuevo virus del dengue",0,"erupción",7,"dolor de cabeza",24,"náuseas",0,"vomitar",7,"vómitos",0,"fiebre",52
2015-03-08,"aedes",0,"aedes aegypti",10,"aegypti",0,"vomit",0,"mosquito",21,"dengue virus",15,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",0,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",23,"rash",0,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",30,"zancudo",8,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",28,"náuseas",7,"vomitar",5,"vómitos",0,"fiebre",37
2015-03-15,"aedes",0,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",31,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",0,"new dengue virus",0,"DENV",0,"DHF",0,"disease",7,"pain",7,"rash",0,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",49,"zancudo",0,"nuevo virus del dengue",0,"erupción",12,"dolor de cabeza",26,"náuseas",7,"vomitar",15,"vómitos",0,"fiebre",31
2015-03-22,"aedes",0,"aedes aegypti",21,"aegypti",15,"vomit",15,"mosquito",31,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",15,"mosquitoes",0,"fever",17,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",22,"rash",0,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",22,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",35,"náuseas",15,"vomitar",9,"vómitos",0,"fiebre",29
2015-03-29,"aedes",0,"aedes aegypti",7,"aegypti",0,"vomit",7,"mosquito",18,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",18,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",14,"rash",0,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",19,"zancudo",13,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",31,"náuseas",0,"vomitar",6,"vómitos",0,"fiebre",34
2015-04-05,"aedes",6,"aedes aegypti",15,"aegypti",0,"vomit",8,"mosquito",18,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",15,"new dengue virus",0,"DENV",0,"DHF",0,"disease",15,"pain",9,"rash",12,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",9,"mosquitos",8,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",25,"náuseas",0,"vomitar",24,"vómitos",0,"fiebre",35
2015-04-12,"aedes",0,"aedes aegypti",0,"aegypti",10,"vomit",0,"mosquito",0,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",5,"mosquitoes",0,"fever",6,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",11,"rash",0,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",16,"mosquitos",11,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",31,"náuseas",0,"vomitar",0,"vómitos",18,"fiebre",37
2015-04-19,"aedes",7,"aedes aegypti",0,"aegypti",8,"vomit",0,"mosquito",14,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",8,"new dengue virus",0,"DENV",0,"DHF",0,"disease",9,"pain",9,"rash",0,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",15,"zancudo",0,"nuevo virus del dengue",0,"erupción",15,"dolor de cabeza",25,"náuseas",8,"vomitar",8,"vómitos",0,"fiebre",29
2015-04-26,"aedes",0,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",15,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",11,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",21,"rash",0,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",9,"zancudo",0,"nuevo virus del dengue",0,"erupción",9,"dolor de cabeza",32,"náuseas",0,"vomitar",8,"vómitos",0,"fiebre",27
2015-05-03,"aedes",0,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",0,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",7,"new dengue virus",0,"DENV",0,"DHF",0,"disease",8,"pain",19,"rash",0,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",18,"zancudo",12,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",17,"náuseas",0,"vomitar",9,"vómitos",9,"fiebre",36
2015-05-10,"aedes",11,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",0,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",11,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",27,"rash",0,"headache",0,"nausea",12,"virus del dengue",11,"síntomas del dengue",0,"mosquitos",0,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",31,"náuseas",0,"vomitar",7,"vómitos",0,"fiebre",46
2015-05-17,"aedes",0,"aedes aegypti",12,"aegypti",0,"vomit",0,"mosquito",13,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",6,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",12,"rash",8,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",12,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",6,"náuseas",5,"vomitar",7,"vómitos",0,"fiebre",35
2015-05-24,"aedes",6,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",0,"dengue virus",10,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",14,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",19,"rash",0,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",0,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",19,"náuseas",0,"vomitar",0,"vómitos",0,"fiebre",35
2015-05-31,"aedes",0,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",10,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",5,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",27,"rash",10,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",0,"zancudo",0,"nuevo virus del dengue",0,"erupción",12,"dolor de cabeza",39,"náuseas",0,"vomitar",11,"vómitos",8,"fiebre",29
2015-06-07,"aedes",0,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",8,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",10,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",21,"rash",0,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",7,"mosquitos",19,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",29,"náuseas",0,"vomitar",9,"vómitos",0,"fiebre",29
2015-06-14,"aedes",0,"aedes aegypti",0,"aegypti",10,"vomit",6,"mosquito",7,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",15,"mosquitoes",0,"fever",11,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",11,"rash",0,"headache",9,"nausea",0,"virus del dengue",6,"síntomas del dengue",11,"mosquitos",0,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",27,"náuseas",10,"vomitar",5,"vómitos",10,"fiebre",31
2015-06-21,"aedes",0,"aedes aegypti",9,"aegypti",0,"vomit",0,"mosquito",9,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",14,"mosquitoes",0,"fever",0,"new dengue virus",0,"DENV",0,"DHF",0,"disease",6,"pain",31,"rash",0,"headache",19,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",7,"zancudo",7,"nuevo virus del dengue",0,"erupción",12,"dolor de cabeza",31,"náuseas",0,"vomitar",0,"vómitos",0,"fiebre",29
2015-06-28,"aedes",0,"aedes aegypti",9,"aegypti",0,"vomit",0,"mosquito",16,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",0,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",13,"rash",10,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",0,"zancudo",0,"nuevo virus del dengue",0,"erupción",7,"dolor de cabeza",24,"náuseas",0,"vomitar",0,"vómitos",0,"fiebre",33
2015-07-05,"aedes",0,"aedes aegypti",6,"aegypti",0,"vomit",0,"mosquito",0,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",8,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",0,"rash",9,"headache",8,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",0,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",36,"náuseas",0,"vomitar",0,"vómitos",0,"fiebre",22
2015-07-12,"aedes",0,"aedes aegypti",22,"aegypti",0,"vomit",0,"mosquito",0,"dengue virus",12,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",25,"mosquitoes",0,"fever",7,"new dengue virus",0,"DENV",0,"DHF",0,"disease",8,"pain",0,"rash",27,"headache",0,"nausea",0,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",14,"zancudo",8,"nuevo virus del dengue",0,"erupción",10,"dolor de cabeza",25,"náuseas",0,"vomitar",11,"vómitos",0,"fiebre",42
2015-07-19,"aedes",0,"aedes aegypti",0,"aegypti",0,"vomit",0,"mosquito",0,"dengue virus",0,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",20,"new dengue virus",0,"DENV",0,"DHF",0,"disease",0,"pain",37,"rash",0,"headache",0,"nausea",11,"virus del dengue",0,"síntomas del dengue",0,"mosquitos",7,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",35,"náuseas",0,"vomitar",10,"vómitos",0,"fiebre",32
2015-07-26,"aedes",0,"aedes aegypti",0,"aegypti",0,"vomit",11,"mosquito",10,"dengue virus",9,"dengue fever",0,"dengue hemorrhagic fever",0,"dengue symptoms",0,"mosquito dengue",0,"mosquitoes",0,"fever",0,"new dengue virus",0,"DENV",0,"DHF",0,"disease",20,"pain",21,"rash",0,"headache",0,"nausea",0,"virus del dengue",12,"síntomas del dengue",0,"mosquitos",0,"zancudo",0,"nuevo virus del dengue",0,"erupción",0,"dolor de cabeza",15,"náuseas",0,"vomitar",24,"vómitos",16,"fiebre",66
